user_id,group,visit_date,conversion,product_category,product_id,product_name,quantity,discount,total_value,payment_method,shipping_method,region,customer_age,customer_gender,device,session_duration,coupon_used,browser,referral_source,conversion_str,price_knn
1185,a,2022-02-23,0,sports,1865,running_shoes,0,0.05,0.0,no_conversion,no_conversion,east,23.0,f,tablet,9,no_conversion,firefox,email,no,145.4
1186,b,2022-01-27,0,toys,1933,doll,0,0.03,0.0,no_conversion,no_conversion,south,66.0,f,tablet,11,no_conversion,firefox,paid,no,17.81
1187,b,2022-02-03,0,home,1537,lamp,0,0.1,0.0,no_conversion,no_conversion,south,44.0,f,tablet,5,no_conversion,firefox,social,no,461.15
1188,a,2022-01-01,0,beauty,1209,lotion,0,0.04,0.0,no_conversion,no_conversion,north,29.0,f,tablet,2,no_conversion,safari,paid,no,75.84
1189,a,2022-02-01,0,toys,1603,doll,0,0.05,0.0,no_conversion,no_conversion,central,42.0,f,desktop,15,no_conversion,other,social,no,59.07
1190,b,2022-03-30,0,books,1636,science_fiction,0,0.21,0.0,no_conversion,no_conversion,north,57.0,f,mobile,24,no_conversion,firefox,paid,no,184.57213775510203
1191,a,2022-03-12,0,electronics,1946,headphones,0,0.01,0.0,no_conversion,no_conversion,west,65.0,m,tablet,12,no_conversion,firefox,email,no,624.21
1192,b,2022-03-08,0,books,1072,science_fiction,0,0.04,0.0,no_conversion,no_conversion,east,54.0,f,tablet,10,no_conversion,edge,paid,no,20.91
1193,a,2022-03-25,0,electronics,1991,camera,0,0.25,0.0,no_conversion,no_conversion,south,42.0,f,mobile,10,no_conversion,firefox,organic,no,837.72
1194,b,2022-01-20,0,sports,1634,football,0,0.25,0.0,no_conversion,no_conversion,central,50.0,m,mobile,20,no_conversion,edge,paid,no,149.57
1195,a,2022-02-04,1,toys,1308,puzzle,4,0.1,126.9,bank_transfer,same_day,central,34.0,f,tablet,11,no,chrome,email,yes,35.25
1196,b,2022-03-31,0,sports,1695,football,0,0.03,0.0,no_conversion,no_conversion,south,46.0,m,mobile,10,no_conversion,firefox,social,no,225.27
1197,b,2022-03-19,0,fashhion,1698,sneakers,0,0.21,0.0,no_conversion,no_conversion,north,70.0,m,tablet,28,no_conversion,edge,paid,no,164.29
1198,b,2022-01-17,0,books,1709,novel,0,0.11,0.0,no_conversion,no_conversion,central,57.0,m,tablet,7,no_conversion,firefox,paid,no,40.63
1199,b,2022-01-18,0,books,1589,science_fiction,0,0.01,0.0,no_conversion,no_conversion,north,27.0,f,tablet,14,no_conversion,chrome,organic,no,49.0
1200,a,2022-02-14,0,sports,1859,gym_bag,0,0.05,0.0,no_conversion,no_conversion,south,35.0,f,tablet,13,no_conversion,firefox,social,no,242.4
1201,b,2022-03-25,0,fashhion,1185,t-shirt,0,0.04,0.0,no_conversion,no_conversion,north,64.0,m,tablet,5,no_conversion,edge,social,no,158.59
1202,a,2022-02-22,1,electronics,1855,camera,2,0.18,1453.02,credit_card,express,east,69.0,f,tablet,29,no,chrome,social,yes,885.99
1203,a,2022-03-23,0,toys,1252,action_figure,0,0.27,0.0,no_conversion,no_conversion,south,30.0,m,mobile,19,no_conversion,chrome,email,no,5.02
1204,a,2022-03-09,0,fashhion,1012,dress,0,0.24,0.0,no_conversion,no_conversion,south,44.0,f,desktop,10,no_conversion,chrome,email,no,85.24
1205,a,2022-03-06,0,toys,1298,board_game,0,0.16,0.0,no_conversion,no_conversion,central,27.0,f,desktop,8,no_conversion,safari,organic,no,75.07
1206,b,2022-01-01,1,books,1075,mystery,1,0.13,27.83,cash_on_delivery,express,central,49.0,f,tablet,18,no,edge,paid,yes,31.99
1207,b,2022-02-27,0,toys,1050,action_figure,0,0.19,0.0,no_conversion,no_conversion,central,58.0,f,mobile,1,no_conversion,safari,email,no,21.87
1208,a,2022-01-26,0,books,1786,science_fiction,0,0.13,0.0,no_conversion,no_conversion,east,62.0,m,tablet,5,no_conversion,chrome,social,no,18.67
1209,a,2022-01-20,0,fashhion,1148,dress,0,0.07,0.0,no_conversion,no_conversion,east,20.0,f,mobile,11,no_conversion,safari,paid,no,80.62
1210,b,2022-03-28,0,books,1730,novel,0,0.2,0.0,no_conversion,no_conversion,west,39.0,other,tablet,20,no_conversion,firefox,paid,no,30.55
1211,a,2022-01-10,0,home,1121,sofa,0,0.26,0.0,no_conversion,no_conversion,south,44.0,m,tablet,11,no_conversion,safari,paid,no,424.22
1212,a,2022-02-28,0,books,1210,biography,0,0.11,0.0,no_conversion,no_conversion,central,20.0,f,desktop,16,no_conversion,other,organic,no,46.96
1213,a,2022-03-16,0,sports,1279,running_shoes,0,0.25,0.0,no_conversion,no_conversion,south,50.0,other,mobile,10,no_conversion,chrome,email,no,232.52
1214,b,2022-02-10,0,fashhion,1537,sneakers,0,0.13,0.0,no_conversion,no_conversion,north,19.0,m,mobile,15,no_conversion,chrome,email,no,171.73
1215,b,2022-01-05,0,electronics,1684,smartphone,0,0.12,0.0,no_conversion,no_conversion,east,28.0,f,desktop,7,no_conversion,edge,paid,no,576.08
1216,a,2022-03-06,0,toys,1155,doll,0,0.01,0.0,no_conversion,no_conversion,west,63.0,f,desktop,15,no_conversion,firefox,organic,no,42.03
1217,a,2022-01-17,0,beauty,1237,lipstick,0,0.21,0.0,no_conversion,no_conversion,north,27.0,f,desktop,29,no_conversion,edge,organic,no,64.98
1218,b,2022-01-22,0,fashhion,1375,t-shirt,0,0.24,0.0,no_conversion,no_conversion,south,56.0,m,desktop,25,no_conversion,safari,email,no,130.89
1219,b,2022-02-10,0,sports,1081,football,0,0.2,0.0,no_conversion,no_conversion,east,50.0,m,mobile,16,no_conversion,other,email,no,63.54
1220,a,2022-03-09,0,books,1491,novel,0,0.05,0.0,no_conversion,no_conversion,central,24.0,m,mobile,6,no_conversion,other,organic,no,31.08
1221,b,2022-03-10,0,toys,1355,puzzle,0,0.03,0.0,no_conversion,no_conversion,north,32.0,f,desktop,11,no_conversion,other,social,no,68.19
1222,a,2022-01-11,1,home,1924,chair,4,0.17,821.73,paypal,same_day,east,43.0,f,tablet,17,no,other,organic,yes,247.51
1223,a,2022-02-25,0,electronics,1272,laptop,0,0.12,0.0,no_conversion,no_conversion,south,28.0,f,tablet,15,no_conversion,firefox,social,no,962.53
1224,b,2022-02-20,0,home,1579,table,0,0.13,0.0,no_conversion,no_conversion,south,55.0,m,tablet,16,no_conversion,safari,email,no,323.7
1225,a,2022-01-21,0,beauty,1043,mascara,0,0.29,0.0,no_conversion,no_conversion,north,44.0,m,tablet,24,no_conversion,other,organic,no,40.8
1226,b,2022-03-17,0,fashhion,1572,jeans,0,0.22,0.0,no_conversion,no_conversion,north,56.0,f,mobile,2,no_conversion,chrome,organic,no,106.26
1227,a,2022-01-26,1,toys,1122,action_figure,2,0.12,121.72,paypal,express,north,24.0,f,mobile,4,no,safari,organic,yes,69.16
1228,a,2022-01-19,0,fashhion,1348,jeans,0,0.01,0.0,no_conversion,no_conversion,west,18.0,f,mobile,19,no_conversion,firefox,organic,no,78.25
1229,b,2022-03-01,0,sports,1707,football,0,0.01,0.0,no_conversion,no_conversion,central,27.0,f,tablet,6,no_conversion,other,paid,no,51.5
1230,a,2022-03-12,0,fashhion,1329,jeans,0,0.21,0.0,no_conversion,no_conversion,east,38.0,f,desktop,18,no_conversion,firefox,paid,no,125.02
1231,b,2022-02-16,0,electronics,1408,laptop,0,0.25,0.0,no_conversion,no_conversion,south,32.0,f,tablet,21,no_conversion,other,email,no,958.3
1232,a,2022-03-12,0,beauty,1990,lotion,0,0.21,0.0,no_conversion,no_conversion,south,47.0,f,mobile,11,no_conversion,chrome,email,no,77.91
1233,a,2022-01-26,0,home,1322,sofa,0,0.12,0.0,no_conversion,no_conversion,central,47.0,m,tablet,9,no_conversion,safari,organic,no,457.75
1234,a,2022-02-09,0,beauty,1110,lotion,0,0.01,0.0,no_conversion,no_conversion,north,25.0,f,desktop,3,no_conversion,chrome,paid,no,126.9
1235,b,2022-01-05,1,toys,1769,doll,3,0.29,40.47,credit_card,express,north,41.0,f,desktop,2,yes,other,email,yes,19.0
1236,a,2022-01-21,0,fashhion,1088,sneakers,0,0.3,0.0,no_conversion,no_conversion,south,36.0,m,tablet,18,no_conversion,edge,social,no,147.47
1237,b,2022-03-19,0,toys,1432,doll,0,0.16,0.0,no_conversion,no_conversion,central,20.0,m,mobile,15,no_conversion,safari,paid,no,46.37
1238,a,2022-01-04,0,home,1709,sofa,0,0.02,0.0,no_conversion,no_conversion,south,32.0,m,mobile,25,no_conversion,firefox,paid,no,162.61
1239,b,2022-01-23,0,toys,1793,action_figure,0,0.16,0.0,no_conversion,no_conversion,north,53.0,f,mobile,22,no_conversion,other,paid,no,70.26
1240,a,2022-03-25,0,sports,1711,running_shoes,0,0.27,0.0,no_conversion,no_conversion,east,23.0,m,tablet,18,no_conversion,chrome,organic,no,230.52
1241,b,2022-01-15,0,beauty,1098,mascara,0,0.2,0.0,no_conversion,no_conversion,north,59.0,m,mobile,19,no_conversion,edge,social,no,35.19
1242,b,2022-01-08,0,home,1538,chair,0,0.22,0.0,no_conversion,no_conversion,east,67.0,f,tablet,15,no_conversion,other,organic,no,461.5
1243,b,2022-02-10,0,home,1600,table,0,0.03,0.0,no_conversion,no_conversion,west,65.0,m,mobile,30,no_conversion,firefox,email,no,388.02
1244,b,2022-01-19,0,books,1145,mystery,0,0.03,0.0,no_conversion,no_conversion,central,35.0,f,desktop,17,no_conversion,chrome,social,no,47.0
1245,b,2022-02-15,0,home,1693,lamp,0,0.04,0.0,no_conversion,no_conversion,west,55.0,f,desktop,18,no_conversion,safari,organic,no,192.68
1246,b,2022-01-28,0,books,1256,science_fiction,0,0.27,0.0,no_conversion,no_conversion,north,36.0,f,mobile,18,no_conversion,edge,paid,no,47.27
1247,a,2022-03-09,1,electronics,1188,headphones,4,0.16,1662.56,bank_transfer,express,central,66.0,m,tablet,11,yes,other,social,yes,494.81
1248,a,2022-01-15,1,books,1239,novel,2,0.24,11.29,bank_transfer,same_day,north,67.0,m,mobile,18,no,other,paid,yes,7.43
1249,b,2022-02-06,1,beauty,1870,lotion,1,0.03,113.32,credit_card,standard,central,47.0,m,tablet,23,yes,other,email,yes,116.82
1250,b,2022-01-01,0,toys,1898,action_figure,0,0.28,0.0,no_conversion,no_conversion,central,30.0,f,desktop,3,no_conversion,other,social,no,71.83
1251,b,2022-03-08,0,books,1502,novel,0,0.25,0.0,no_conversion,no_conversion,north,56.0,f,tablet,13,no_conversion,chrome,email,no,31.91
1252,a,2022-01-24,0,home,1707,lamp,0,0.07,0.0,no_conversion,no_conversion,north,69.0,m,mobile,14,no_conversion,safari,email,no,270.45
1253,a,2022-01-27,1,beauty,1808,perfume,2,0.26,21.46,cash_on_delivery,standard,central,29.0,f,desktop,27,yes,firefox,email,yes,14.5
1254,a,2022-02-09,0,books,1676,biography,0,0.08,0.0,no_conversion,no_conversion,central,51.0,m,tablet,4,no_conversion,edge,social,no,33.11
1255,b,2022-03-04,0,books,1818,biography,0,0.06,0.0,no_conversion,no_conversion,north,29.0,other,tablet,18,no_conversion,other,email,no,23.76
1256,a,2022-03-02,0,home,1270,sofa,0,0.08,0.0,no_conversion,no_conversion,north,61.0,f,desktop,5,no_conversion,other,organic,no,302.09
1257,a,2022-02-05,0,sports,1519,running_shoes,0,0.27,0.0,no_conversion,no_conversion,south,41.0,f,mobile,14,no_conversion,safari,organic,no,145.92
1258,a,2022-01-24,0,sports,1549,football,0,0.27,0.0,no_conversion,no_conversion,south,42.0,f,desktop,25,no_conversion,safari,email,no,290.84
1259,a,2022-01-24,0,books,1113,science_fiction,0,0.1,0.0,no_conversion,no_conversion,south,53.0,f,mobile,12,no_conversion,chrome,paid,no,32.18
1260,b,2022-01-04,0,sports,1338,football,0,0.21,0.0,no_conversion,no_conversion,west,67.0,f,mobile,25,no_conversion,chrome,email,no,232.29
1261,a,2022-03-08,0,fashhion,1567,jeans,0,0.2,0.0,no_conversion,no_conversion,central,65.0,f,tablet,7,no_conversion,chrome,email,no,188.54
1262,b,2022-02-03,1,home,1942,table,3,0.24,720.98,bank_transfer,express,east,31.0,f,mobile,12,no,edge,paid,yes,316.22
1263,a,2022-02-26,0,fashhion,1985,jeans,0,0.09,0.0,no_conversion,no_conversion,west,34.0,f,mobile,8,no_conversion,chrome,social,no,22.17
1264,a,2022-02-18,0,beauty,1358,mascara,0,0.15,0.0,no_conversion,no_conversion,central,66.0,f,desktop,29,no_conversion,other,social,no,14.8
1265,a,2022-03-28,0,fashhion,1649,sneakers,0,0.2,0.0,no_conversion,no_conversion,east,20.0,f,desktop,30,no_conversion,chrome,email,no,146.42
1266,a,2022-02-22,0,beauty,1613,lipstick,0,0.01,0.0,no_conversion,no_conversion,south,55.0,f,mobile,21,no_conversion,edge,organic,no,49.07
1267,a,2022-01-23,0,books,1333,mystery,0,0.11,0.0,no_conversion,no_conversion,east,40.0,f,tablet,21,no_conversion,chrome,organic,no,31.07
1268,a,2022-03-10,1,beauty,1688,mascara,4,0.21,121.09,bank_transfer,same_day,north,30.0,m,desktop,28,no,chrome,organic,yes,38.32
1269,b,2022-02-22,0,beauty,1168,perfume,0,0.08,0.0,no_conversion,no_conversion,north,26.0,m,tablet,3,no_conversion,other,email,no,47.83
1270,a,2022-03-03,1,toys,1338,action_figure,4,0.29,150.35,cash_on_delivery,express,central,38.0,m,desktop,22,no,other,organic,yes,52.94
1271,b,2022-02-10,1,fashhion,1797,sneakers,4,0.01,774.58,cash_on_delivery,standard,west,58.0,f,desktop,1,yes,other,organic,yes,195.6
1272,b,2022-02-26,0,toys,1260,doll,0,0.29,0.0,no_conversion,no_conversion,south,25.0,m,mobile,3,no_conversion,chrome,social,no,63.55
1273,b,2022-03-01,0,books,1886,novel,0,0.07,0.0,no_conversion,no_conversion,central,34.0,other,desktop,11,no_conversion,other,email,no,47.13
1274,a,2022-02-23,0,home,1734,chair,0,0.01,0.0,no_conversion,no_conversion,south,33.0,f,desktop,18,no_conversion,safari,social,no,481.72
1275,a,2022-03-11,0,fashhion,1198,sneakers,0,0.09,0.0,no_conversion,no_conversion,north,33.0,f,tablet,7,no_conversion,firefox,paid,no,57.46
1276,a,2022-02-26,0,home,1210,lamp,0,0.24,0.0,no_conversion,no_conversion,west,45.0,m,desktop,9,no_conversion,firefox,social,no,190.04
1277,a,2022-01-10,0,home,1286,chair,0,0.23,0.0,no_conversion,no_conversion,west,68.0,f,desktop,4,no_conversion,other,email,no,396.5
1278,b,2022-02-09,0,beauty,1691,lipstick,0,0.06,0.0,no_conversion,no_conversion,north,33.0,f,tablet,23,no_conversion,edge,organic,no,131.35
1279,a,2022-01-07,0,fashhion,1761,jeans,0,0.06,0.0,no_conversion,no_conversion,east,63.0,f,mobile,24,no_conversion,other,email,no,113.46
1280,a,2022-02-07,0,home,1742,table,0,0.19,0.0,no_conversion,no_conversion,west,69.0,m,mobile,10,no_conversion,other,social,no,496.95
1281,b,2022-03-26,0,sports,1471,running_shoes,0,0.14,0.0,no_conversion,no_conversion,east,63.0,f,desktop,18,no_conversion,chrome,email,no,33.12
1282,b,2022-03-02,0,home,1481,sofa,0,0.24,0.0,no_conversion,no_conversion,south,31.0,f,desktop,23,no_conversion,edge,email,no,184.82
1283,b,2022-03-25,0,sports,1022,tennis_racket,0,0.01,0.0,no_conversion,no_conversion,west,63.0,f,tablet,16,no_conversion,other,social,no,198.25
1284,a,2022-01-03,0,fashhion,1559,t-shirt,0,0.18,0.0,no_conversion,no_conversion,north,61.0,f,mobile,29,no_conversion,safari,social,no,104.47
1285,a,2022-02-20,0,books,1108,biography,0,0.22,0.0,no_conversion,no_conversion,east,55.0,f,mobile,12,no_conversion,firefox,paid,no,10.25
1286,b,2022-03-27,1,toys,1295,action_figure,3,0.3,83.87,credit_card,express,south,37.0,other,mobile,19,no,safari,paid,yes,39.94
1287,a,2022-02-16,0,fashhion,1005,jeans,0,0.2,0.0,no_conversion,no_conversion,south,62.0,f,tablet,24,no_conversion,safari,social,no,24.58
1288,a,2022-03-09,0,toys,1549,puzzle,0,0.07,0.0,no_conversion,no_conversion,west,65.0,other,tablet,22,no_conversion,safari,email,no,66.06
1289,a,2022-03-17,0,toys,1680,board_game,0,0.03,0.0,no_conversion,no_conversion,west,58.0,f,tablet,3,no_conversion,edge,social,no,89.81
1290,a,2022-02-07,0,fashhion,1867,t-shirt,0,0.19,0.0,no_conversion,no_conversion,central,51.0,m,desktop,8,no_conversion,edge,organic,no,179.28
1291,a,2022-02-05,1,home,1794,table,1,0.16,306.43,credit_card,standard,central,46.0,m,mobile,27,no,edge,paid,yes,364.8
1292,a,2022-02-10,0,electronics,1202,headphones,0,0.27,0.0,no_conversion,no_conversion,west,20.0,m,desktop,29,no_conversion,firefox,organic,no,572.62
1293,b,2022-03-10,0,home,1324,sofa,0,0.22,0.0,no_conversion,no_conversion,central,27.0,m,desktop,19,no_conversion,chrome,email,no,280.41
1294,b,2022-01-13,0,home,1824,lamp,0,0.15,0.0,no_conversion,no_conversion,north,37.0,m,tablet,9,no_conversion,other,organic,no,111.61
1295,b,2022-03-28,0,books,1784,science_fiction,0,0.12,0.0,no_conversion,no_conversion,north,19.0,m,mobile,27,no_conversion,other,social,no,20.35
1296,a,2022-02-27,0,beauty,1243,perfume,0,0.12,0.0,no_conversion,no_conversion,central,44.0,f,desktop,19,no_conversion,chrome,social,no,36.28
1297,a,2022-02-19,1,beauty,1326,lotion,4,0.07,464.89,credit_card,same_day,west,49.0,m,mobile,17,yes,other,social,yes,124.97
1298,a,2022-01-30,0,home,1986,table,0,0.01,0.0,no_conversion,no_conversion,north,27.0,m,desktop,13,no_conversion,safari,organic,no,461.64
1299,b,2022-03-03,0,sports,1046,gym_bag,0,0.17,0.0,no_conversion,no_conversion,south,57.0,f,tablet,2,no_conversion,firefox,organic,no,174.97
1300,b,2022-01-25,0,books,1760,science_fiction,0,0.06,0.0,no_conversion,no_conversion,west,34.0,f,desktop,4,no_conversion,other,organic,no,37.75
1301,a,2022-01-27,0,toys,1590,puzzle,0,0.06,0.0,no_conversion,no_conversion,east,50.0,other,tablet,29,no_conversion,firefox,social,no,16.54
1302,b,2022-02-20,0,beauty,1621,lipstick,0,0.04,0.0,no_conversion,no_conversion,east,23.0,f,mobile,11,no_conversion,chrome,social,no,95.19
1303,a,2022-03-19,0,home,1012,lamp,0,0.06,0.0,no_conversion,no_conversion,west,56.0,m,desktop,2,no_conversion,other,social,no,366.26
1304,b,2022-02-26,0,books,1906,mystery,0,0.01,0.0,no_conversion,no_conversion,central,64.0,m,desktop,4,no_conversion,firefox,organic,no,25.37
1305,b,2022-02-16,0,electronics,1379,headphones,0,0.2,0.0,no_conversion,no_conversion,north,35.0,m,tablet,4,no_conversion,safari,organic,no,394.62
1306,b,2022-02-08,0,sports,1364,running_shoes,0,0.12,0.0,no_conversion,no_conversion,north,26.0,m,tablet,20,no_conversion,safari,email,no,266.89
1307,b,2022-01-16,1,fashhion,1601,t-shirt,1,0.17,127.59,bank_transfer,express,west,25.0,m,mobile,1,no,chrome,paid,yes,153.72
1308,b,2022-01-22,0,home,1341,table,0,0.19,0.0,no_conversion,no_conversion,south,42.0,other,tablet,25,no_conversion,edge,social,no,454.94
1309,a,2022-03-26,0,books,1859,novel,0,0.29,0.0,no_conversion,no_conversion,central,48.0,m,mobile,26,no_conversion,other,organic,no,41.83
1310,b,2022-02-23,0,home,1791,sofa,0,0.02,0.0,no_conversion,no_conversion,south,59.0,m,desktop,11,no_conversion,safari,paid,no,495.67
1311,a,2022-01-21,0,toys,1220,action_figure,0,0.13,0.0,no_conversion,no_conversion,west,21.0,m,mobile,23,no_conversion,safari,organic,no,23.26
1312,b,2022-03-13,0,sports,1072,running_shoes,0,0.07,0.0,no_conversion,no_conversion,west,42.0,f,mobile,2,no_conversion,chrome,organic,no,53.42
1313,b,2022-01-16,0,beauty,1745,lotion,0,0.14,0.0,no_conversion,no_conversion,south,45.0,m,mobile,19,no_conversion,safari,social,no,57.18
1314,b,2022-02-28,0,beauty,1771,mascara,0,0.28,0.0,no_conversion,no_conversion,east,57.0,m,desktop,29,no_conversion,other,paid,no,28.06
1315,a,2022-01-31,0,beauty,1624,mascara,0,0.22,0.0,no_conversion,no_conversion,west,18.0,m,desktop,8,no_conversion,chrome,organic,no,83.24
1316,b,2022-02-11,0,fashhion,1045,t-shirt,0,0.2,0.0,no_conversion,no_conversion,central,57.0,m,tablet,23,no_conversion,firefox,paid,no,133.95
1317,b,2022-03-15,0,books,1503,science_fiction,0,0.13,0.0,no_conversion,no_conversion,south,61.0,m,mobile,20,no_conversion,chrome,paid,no,31.02
1318,b,2022-02-01,0,sports,1273,tennis_racket,0,0.2,0.0,no_conversion,no_conversion,east,40.0,f,desktop,4,no_conversion,other,social,no,99.99
1319,a,2022-02-28,0,sports,1554,football,0,0.01,0.0,no_conversion,no_conversion,south,64.0,m,mobile,25,no_conversion,other,paid,no,275.38
1320,a,2022-02-03,0,beauty,1207,lotion,0,0.18,0.0,no_conversion,no_conversion,east,30.0,f,mobile,16,no_conversion,firefox,email,no,12.96
1321,a,2022-01-09,0,beauty,1928,mascara,0,0.17,0.0,no_conversion,no_conversion,east,33.0,f,mobile,15,no_conversion,chrome,email,no,58.72
1322,a,2022-03-22,0,toys,1860,puzzle,0,0.1,0.0,no_conversion,no_conversion,central,43.0,f,desktop,5,no_conversion,other,social,no,73.3
1323,b,2022-01-11,0,electronics,1614,laptop,0,0.06,0.0,no_conversion,no_conversion,west,48.0,m,mobile,30,no_conversion,other,social,no,813.54
1324,a,2022-01-10,0,electronics,1123,headphones,0,0.24,0.0,no_conversion,no_conversion,east,67.0,m,mobile,29,no_conversion,firefox,email,no,532.89
1325,b,2022-03-27,0,home,1009,sofa,0,0.02,0.0,no_conversion,no_conversion,west,18.0,m,tablet,27,no_conversion,edge,social,no,57.61
1326,a,2022-01-17,1,home,1328,lamp,2,0.02,643.12,credit_card,same_day,central,34.0,f,mobile,5,yes,chrome,paid,yes,328.12
1327,a,2022-03-09,0,sports,1186,tennis_racket,0,0.13,0.0,no_conversion,no_conversion,west,33.0,f,tablet,15,no_conversion,other,organic,no,47.04
1328,b,2022-02-17,0,sports,1542,running_shoes,0,0.08,0.0,no_conversion,no_conversion,north,54.0,m,mobile,23,no_conversion,safari,social,no,59.12
1329,b,2022-02-21,0,fashhion,1667,sneakers,0,0.22,0.0,no_conversion,no_conversion,east,69.0,f,tablet,17,no_conversion,firefox,email,no,137.05
1330,a,2022-01-25,0,fashhion,1059,jeans,0,0.19,0.0,no_conversion,no_conversion,central,70.0,f,desktop,3,no_conversion,edge,organic,no,76.25
1331,b,2022-01-21,0,electronics,1760,smartphone,0,0.23,0.0,no_conversion,no_conversion,south,27.0,f,desktop,18,no_conversion,edge,paid,no,478.42
