User Id,Group,Visit Date,Conversion,Product Category,Product Id,Product Name,Quantity,Price,Discount,Total Value,Payment Method,Shipping Method,Region,Customer Age,Customer Gender,Device,Session Duration,Coupon Used,Browser,Referral Source
1190,B,2022-03-30,0,BOOKS,P1636,Science Fiction,0,,"0,21","0,0",,,North,57.0,F,Mobile,24,,Firefoxxxxxx,PAID
1191,A,2022-03-12,0,ELECTRONICS,P1946,Headphones,0,"624,21","0,01","0,0",,,West,65.0,M,TABLET,12,,Firefoxxxxxx,Email
1192,B,2022-03-08,0,BOOKS,P1072,Science Fiction,0,"20,91","0,04","0,0",,,East,54.0,F,TABLET,10,,Eddddge,PAID
1193,A,2022-03-25,0,ELECTRONICS,P1991,Camera,0,"837,72","0,25","0,0",,,South,,F,Mobile,10,,Firefoxxxxxx,Organic
1194,B,2022-01-20,0,SPORTS,P1634,Football,0,"149,57","0,25","0,0",,,Central,50.0,M,Mobile,20,,Eddddge,PAID
1195,A,2022-02-04,1,TOYS,P1308,Puzzle,4,"35,25","0,1","126,9",Bank Transfer,Same day,Central,34.0,F,TABLET,11,No,Chrooome,Email
1196,B,2022-03-31,0,SPORTS,P1695,Football,0,"225,27","0,03","0,0",,,South,46.0,M,Mobile,10,,Firefoxxxxxx,Social
1197,B,2022-03-19,0,FASHHION,P1698,Sneakers,0,"164,29","0,21","0,0",,,North,70.0,M,TABLET,28,,Eddddge,PAID
1198,B,2022-01-17,0,BOOKS,P1709,Novel,0,"40,63","0,11","0,0",,,Central,57.0,M,TABLET,7,,Firefoxxxxxx,PAID
1199,B,2022-01-18,0,BOOKS,P1589,Science Fiction,0,"49,0","0,01","0,0",,,North,27.0,F,TABLET,14,,Chrooome,Organic
1200,A,2022-02-14,0,SPORTS,P1859,Gym Bag,0,"242,4","0,05","0,0",,,South,35.0,F,TABLET,13,,Firefoxxxxxx,Social
1201,B,2022-03-25,0,FASHHION,P1185,T-shirt,0,"158,59","0,04","0,0",,,North,64.0,M,TABLET,5,,Eddddge,Social
1202,A,2022-02-22,1,ELECTRONICS,P1855,Camera,2,"885,99","0,18","1453,02",Credit Card,Express,East,69.0,F,TABLET,29,No,Chrooome,Social
1203,A,2022-03-23,0,TOYS,P1252,Action Figure,0,"5,02","0,27","0,0",,,South,30.0,M,Mobile,19,,Chrooome,Email
1204,A,2022-03-09,0,FASHHION,P1012,Dress,0,"85,24","0,24","0,0",,,South,44.0,F,Desktop,10,,Chrooome,Email
1205,A,2022-03-06,0,TOYS,P1298,Board Game,0,"75,07","0,16","0,0",,,Central,27.0,F,Desktop,8,,Safaaaaari,Organic
1206,B,2022-01-01,1,BOOKS,P1075,Mystery,1,"31,99","0,13","27,83",Cash on Delivery,Express,Central,49.0,F,TABLET,18,No,Eddddge,PAID
1207,B,2022-02-27,0,TOYS,P1050,Action Figure,0,"21,87","0,19","0,0",,,Central,58.0,F,Mobile,1,,Safaaaaari,Email
1208,A,2022-01-26,0,BOOKS,P1786,Science Fiction,0,"18,67","0,13","0,0",,,East,62.0,M,TABLET,5,,Chrooome,Social
1209,A,2022-01-20,0,FASHHION,P1148,Dress,0,"80,62","0,07","0,0",,,East,20.0,F,Mobile,11,,Safaaaaari,PAID
1210,B,2022-03-28,0,BOOKS,P1730,Novel,0,"30,55","0,2","0,0",,,West,39.0,Other,TABLET,20,,Firefoxxxxxx,PAID
1211,A,2022-01-10,0,HOME,P1121,Sofa,0,"424,22","0,26","0,0",,,South,44.0,M,TABLET,11,,Safaaaaari,PAID
1212,A,2022-02-28,0,BOOKS,P1210,Biography,0,"46,96","0,11","0,0",,,Central,20.0,F,Desktop,16,,Ottttther,Organic
1213,A,2022-03-16,0,SPORTS,P1279,Running Shoes,0,"232,52","0,25","0,0",,,South,50.0,Other,Mobile,10,,Chrooome,Email
1214,B,2022-02-10,0,FASHHION,P1537,Sneakers,0,"171,73","0,13","0,0",,,North,19.0,M,Mobile,15,,Chrooome,Email
1215,B,2022-01-05,0,ELECTRONICS,P1684,Smartphone,0,"576,08","0,12","0,0",,,East,28.0,F,Desktop,7,,Eddddge,PAID
1216,A,2022-03-06,0,TOYS,P1155,Doll,0,"42,03","0,01","0,0",,,West,63.0,F,Desktop,15,,Firefoxxxxxx,Organic
1217,A,2022-01-17,0,BEAUTY,P1237,Lipstick,0,"64,98","0,21","0,0",,,North,27.0,F,Desktop,29,,Eddddge,Organic
1218,B,2022-01-22,0,FASHHION,P1375,T-shirt,0,"130,89","0,24","0,0",,,South,56.0,M,Desktop,25,,Safaaaaari,Email
1219,B,2022-02-10,0,SPORTS,P1081,Football,0,"63,54","0,2","0,0",,,East,50.0,M,Mobile,16,,Ottttther,Email
1220,A,2022-03-09,0,BOOKS,P1491,Novel,0,"31,08","0,05","0,0",,,Central,24.0,M,Mobile,6,,Ottttther,Organic
1221,B,2022-03-10,0,TOYS,P1355,Puzzle,0,"68,19","0,03","0,0",,,North,32.0,F,Desktop,11,,Ottttther,Social
1222,A,2022-01-11,1,HOME,P1924,Chair,4,"247,51","0,17","821,73",PayPal,Same day,East,43.0,F,TABLET,17,No,Ottttther,Organic
1223,A,2022-02-25,0,ELECTRONICS,P1272,Laptop,0,"962,53","0,12","0,0",,,South,28.0,F,TABLET,15,,Firefoxxxxxx,Social
1224,B,2022-02-20,0,HOME,P1579,Table,0,"323,7","0,13","0,0",,,South,55.0,M,TABLET,16,,Safaaaaari,Email
1225,A,2022-01-21,0,BEAUTY,P1043,Mascara,0,"40,8","0,29","0,0",,,North,44.0,M,TABLET,24,,Ottttther,Organic
1226,B,2022-03-17,0,FASHHION,P1572,Jeans,0,"106,26","0,22","0,0",,,North,56.0,F,Mobile,2,,Chrooome,Organic
1227,A,2022-01-26,1,TOYS,P1122,Action Figure,2,"69,16","0,12","121,72",PayPal,Express,North,24.0,F,Mobile,4,No,Safaaaaari,Organic
1228,A,2022-01-19,0,FASHHION,P1348,Jeans,0,"78,25","0,01","0,0",,,West,18.0,F,Mobile,19,,Firefoxxxxxx,Organic
1229,B,2022-03-01,0,SPORTS,P1707,Football,0,"51,5","0,01","0,0",,,Central,27.0,F,TABLET,6,,Ottttther,PAID
1230,A,2022-03-12,0,FASHHION,P1329,Jeans,0,"125,02","0,21","0,0",,,East,38.0,F,Desktop,18,,Firefoxxxxxx,PAID
1231,B,2022-02-16,0,ELECTRONICS,P1408,Laptop,0,"958,3","0,25","0,0",,,South,32.0,F,TABLET,21,,Ottttther,Email
1232,A,2022-03-12,0,BEAUTY,P1990,Lotion,0,"77,91","0,21","0,0",,,South,47.0,F,Mobile,11,,Chrooome,Email
1233,A,2022-01-26,0,HOME,P1322,Sofa,0,"457,75","0,12","0,0",,,Central,47.0,M,TABLET,9,,Safaaaaari,Organic
1234,A,2022-02-09,0,BEAUTY,P1110,Lotion,0,"126,9","0,01","0,0",,,North,25.0,F,Desktop,3,,Chrooome,PAID
1235,B,2022-01-05,1,TOYS,P1769,Doll,3,"19,0","0,29","40,47",Credit Card,Express,North,41.0,F,Desktop,2,Yes,Ottttther,Email
1236,A,2022-01-21,0,FASHHION,P1088,Sneakers,0,"147,47","0,3","0,0",,,South,36.0,M,TABLET,18,,Eddddge,Social
1237,B,2022-03-19,0,TOYS,P1432,Doll,0,"46,37","0,16","0,0",,,Central,20.0,M,Mobile,15,,Safaaaaari,PAID
1238,A,2022-01-04,0,HOME,P1709,Sofa,0,"162,61","0,02","0,0",,,South,32.0,M,Mobile,25,,Firefoxxxxxx,PAID
1239,B,2022-01-23,0,TOYS,P1793,Action Figure,0,"70,26","0,16","0,0",,,North,53.0,F,Mobile,22,,Ottttther,PAID
1240,A,2022-03-25,0,SPORTS,P1711,Running Shoes,0,"230,52","0,27","0,0",,,East,23.0,M,TABLET,18,,Chrooome,Organic
1241,B,2022-01-15,0,BEAUTY,P1098,Mascara,0,"35,19","0,2","0,0",,,North,59.0,M,Mobile,19,,Eddddge,Social
1242,B,2022-01-08,0,HOME,P1538,Chair,0,"461,5","0,22","0,0",,,East,67.0,F,TABLET,15,,Ottttther,Organic
1243,B,2022-02-10,0,HOME,P1600,Table,0,"388,02","0,03","0,0",,,West,65.0,M,Mobile,30,,Firefoxxxxxx,Email
1244,B,2022-01-19,0,BOOKS,P1145,Mystery,0,"47,0","0,03","0,0",,,Central,35.0,F,Desktop,17,,Chrooome,Social
1245,B,2022-02-15,0,HOME,P1693,Lamp,0,"192,68","0,04","0,0",,,West,55.0,F,Desktop,18,,Safaaaaari,Organic
1246,B,2022-01-28,0,BOOKS,P1256,Science Fiction,0,"47,27","0,27","0,0",,,North,36.0,F,Mobile,18,,Eddddge,PAID
1247,A,2022-03-09,1,ELECTRONICS,P1188,Headphones,4,"494,81","0,16","1662,56",Bank Transfer,Express,Central,66.0,M,TABLET,11,Yes,Ottttther,Social
1248,A,2022-01-15,1,BOOKS,P1239,Novel,2,"7,43","0,24","11,29",Bank Transfer,Same day,North,67.0,M,Mobile,18,No,Ottttther,PAID
1249,B,2022-02-06,1,BEAUTY,P1870,Lotion,1,"116,82","0,03","113,32",Credit Card,Standard,Central,47.0,M,TABLET,23,Yes,Ottttther,Email
1250,B,2022-01-01,0,TOYS,P1898,Action Figure,0,"71,83","0,28","0,0",,,Central,30.0,F,Desktop,3,,Ottttther,Social
1251,B,2022-03-08,0,BOOKS,P1502,Novel,0,"31,91","0,25","0,0",,,North,56.0,F,TABLET,13,,Chrooome,Email
1252,A,2022-01-24,0,HOME,P1707,Lamp,0,"270,45","0,07","0,0",,,North,69.0,M,Mobile,14,,Safaaaaari,Email
1253,A,2022-01-27,1,BEAUTY,P1808,Perfume,2,"14,5","0,26","21,46",Cash on Delivery,Standard,Central,29.0,F,Desktop,27,Yes,Firefoxxxxxx,Email
1254,A,2022-02-09,0,BOOKS,P1676,Biography,0,"33,11","0,08","0,0",,,Central,51.0,M,TABLET,4,,Eddddge,Social
1255,B,2022-03-04,0,BOOKS,P1818,Biography,0,"23,76","0,06","0,0",,,North,29.0,Other,TABLET,18,,Ottttther,Email
1256,A,2022-03-02,0,HOME,P1270,Sofa,0,"302,09","0,08","0,0",,,North,61.0,F,Desktop,5,,Ottttther,Organic
1257,A,2022-02-05,0,SPORTS,P1519,Running Shoes,0,"145,92","0,27","0,0",,,South,41.0,F,Mobile,14,,Safaaaaari,Organic
1258,A,2022-01-24,0,SPORTS,P1549,Football,0,"290,84","0,27","0,0",,,South,,F,Desktop,25,,Safaaaaari,Email
1259,A,2022-01-24,0,BOOKS,P1113,Science Fiction,0,"32,18","0,1","0,0",,,South,53.0,F,Mobile,12,,Chrooome,PAID
1260,B,2022-01-04,0,SPORTS,P1338,Football,0,"232,29","0,21","0,0",,,West,67.0,F,Mobile,25,,Chrooome,Email
1261,A,2022-03-08,0,FASHHION,P1567,Jeans,0,"188,54","0,2","0,0",,,Central,65.0,F,TABLET,7,,Chrooome,Email
1262,B,2022-02-03,1,HOME,P1942,Table,3,"316,22","0,24","720,98",Bank Transfer,Express,East,31.0,F,Mobile,12,No,Eddddge,PAID
1263,A,2022-02-26,0,FASHHION,P1985,Jeans,0,"22,17","0,09","0,0",,,West,34.0,F,Mobile,8,,Chrooome,Social
1264,A,2022-02-18,0,BEAUTY,P1358,Mascara,0,"14,8","0,15","0,0",,,Central,66.0,F,Desktop,29,,Ottttther,Social
1265,A,2022-03-28,0,FASHHION,P1649,Sneakers,0,"146,42","0,2","0,0",,,East,20.0,F,Desktop,30,,Chrooome,Email
1266,A,2022-02-22,0,BEAUTY,P1613,Lipstick,0,"49,07","0,01","0,0",,,South,55.0,F,Mobile,21,,Eddddge,Organic
1267,A,2022-01-23,0,BOOKS,P1333,Mystery,0,"31,07","0,11","0,0",,,East,40.0,F,TABLET,21,,Chrooome,Organic
1268,A,2022-03-10,1,BEAUTY,P1688,Mascara,4,"38,32","0,21","121,09",Bank Transfer,Same day,North,30.0,M,Desktop,28,No,Chrooome,Organic
1269,B,2022-02-22,0,BEAUTY,P1168,Perfume,0,"47,83","0,08","0,0",,,North,26.0,M,TABLET,3,,Ottttther,Email
1270,A,2022-03-03,1,TOYS,P1338,Action Figure,4,"52,94","0,29","150,35",Cash on Delivery,Express,Central,38.0,M,Desktop,22,No,Ottttther,Organic
1271,B,2022-02-10,1,FASHHION,P1797,Sneakers,4,"195,6","0,01","774,58",Cash on Delivery,Standard,West,58.0,F,Desktop,1,Yes,Ottttther,Organic
1272,B,2022-02-26,0,TOYS,P1260,Doll,0,"63,55","0,29","0,0",,,South,25.0,M,Mobile,3,,Chrooome,Social
1273,B,2022-03-01,0,BOOKS,P1886,Novel,0,"47,13","0,07","0,0",,,Central,34.0,Other,Desktop,11,,Ottttther,Email
1274,A,2022-02-23,0,HOME,P1734,Chair,0,"481,72","0,01","0,0",,,South,33.0,F,Desktop,18,,Safaaaaari,Social
1275,A,2022-03-11,0,FASHHION,P1198,Sneakers,0,"57,46","0,09","0,0",,,North,33.0,F,TABLET,7,,Firefoxxxxxx,PAID
1276,A,2022-02-26,0,HOME,P1210,Lamp,0,"190,04","0,24","0,0",,,West,45.0,M,Desktop,9,,Firefoxxxxxx,Social
1277,A,2022-01-10,0,HOME,P1286,Chair,0,"396,5","0,23","0,0",,,West,68.0,F,Desktop,4,,Ottttther,Email
1278,B,2022-02-09,0,BEAUTY,P1691,Lipstick,0,"131,35","0,06","0,0",,,North,33.0,F,TABLET,23,,Eddddge,Organic
1279,A,2022-01-07,0,FASHHION,P1761,Jeans,0,"113,46","0,06","0,0",,,East,63.0,F,Mobile,24,,Ottttther,Email
1280,A,2022-02-07,0,HOME,P1742,Table,0,"496,95","0,19","0,0",,,West,69.0,M,Mobile,10,,Ottttther,Social
1281,B,2022-03-26,0,SPORTS,P1471,Running Shoes,0,"33,12","0,14","0,0",,,East,63.0,F,Desktop,18,,Chrooome,Email
1282,B,2022-03-02,0,HOME,P1481,Sofa,0,"184,82","0,24","0,0",,,South,31.0,F,Desktop,23,,Eddddge,Email
1283,B,2022-03-25,0,SPORTS,P1022,Tennis Racket,0,"198,25","0,01","0,0",,,West,63.0,F,TABLET,16,,Ottttther,Social
1284,A,2022-01-03,0,FASHHION,P1559,T-shirt,0,"104,47","0,18","0,0",,,North,61.0,F,Mobile,29,,Safaaaaari,Social
1285,A,2022-02-20,0,BOOKS,P1108,Biography,0,"10,25","0,22","0,0",,,East,55.0,F,Mobile,12,,Firefoxxxxxx,PAID
1286,B,2022-03-27,1,TOYS,P1295,Action Figure,3,"39,94","0,3","83,87",Credit Card,Express,South,37.0,Other,Mobile,19,No,Safaaaaari,PAID
1287,A,2022-02-16,0,FASHHION,P1005,Jeans,0,"24,58","0,2","0,0",,,South,62.0,F,TABLET,24,,Safaaaaari,Social
1288,A,2022-03-09,0,TOYS,P1549,Puzzle,0,"66,06","0,07","0,0",,,West,65.0,Other,TABLET,22,,Safaaaaari,Email
1289,A,2022-03-17,0,TOYS,P1680,Board Game,0,"89,81","0,03","0,0",,,West,58.0,F,TABLET,3,,Eddddge,Social
1290,A,2022-02-07,0,FASHHION,P1867,T-shirt,0,"179,28","0,19","0,0",,,Central,51.0,M,Desktop,8,,Eddddge,Organic
1291,A,2022-02-05,1,HOME,P1794,Table,1,"364,8","0,16","306,43",Credit Card,Standard,Central,46.0,M,Mobile,27,No,Eddddge,PAID
1292,A,2022-02-10,0,ELECTRONICS,P1202,Headphones,0,"572,62","0,27","0,0",,,West,20.0,M,Desktop,29,,Firefoxxxxxx,Organic
1293,B,2022-03-10,0,HOME,P1324,Sofa,0,"280,41","0,22","0,0",,,Central,27.0,M,Desktop,19,,Chrooome,Email
1294,B,2022-01-13,0,HOME,P1824,Lamp,0,"111,61","0,15","0,0",,,North,37.0,M,TABLET,9,,Ottttther,Organic
1295,B,2022-03-28,0,BOOKS,P1784,Science Fiction,0,"20,35","0,12","0,0",,,North,19.0,M,Mobile,27,,Ottttther,Social
1296,A,2022-02-27,0,BEAUTY,P1243,Perfume,0,"36,28","0,12","0,0",,,Central,44.0,F,Desktop,19,,Chrooome,Social
1297,A,2022-02-19,1,BEAUTY,P1326,Lotion,4,"124,97","0,07","464,89",Credit Card,Same day,West,49.0,M,Mobile,17,Yes,Ottttther,Social
1298,A,2022-01-30,0,HOME,P1986,Table,0,"461,64","0,01","0,0",,,North,27.0,M,Desktop,13,,Safaaaaari,Organic
1299,B,2022-03-03,0,SPORTS,P1046,Gym Bag,0,"174,97","0,17","0,0",,,South,57.0,F,TABLET,2,,Firefoxxxxxx,Organic
1300,B,2022-01-25,0,BOOKS,P1760,Science Fiction,0,"37,75","0,06","0,0",,,West,34.0,F,Desktop,4,,Ottttther,Organic
1301,A,2022-01-27,0,TOYS,P1590,Puzzle,0,"16,54","0,06","0,0",,,East,50.0,Other,TABLET,29,,Firefoxxxxxx,Social
1302,B,2022-02-20,0,BEAUTY,P1621,Lipstick,0,"95,19","0,04","0,0",,,East,23.0,F,Mobile,11,,Chrooome,Social
1303,A,2022-03-19,0,HOME,P1012,Lamp,0,"366,26","0,06","0,0",,,West,56.0,M,Desktop,2,,Ottttther,Social
1304,B,2022-02-26,0,BOOKS,P1906,Mystery,0,"25,37","0,01","0,0",,,Central,64.0,M,Desktop,4,,Firefoxxxxxx,Organic
1305,B,2022-02-16,0,ELECTRONICS,P1379,Headphones,0,"394,62","0,2","0,0",,,North,35.0,M,TABLET,4,,Safaaaaari,Organic
1306,B,2022-02-08,0,SPORTS,P1364,Running Shoes,0,"266,89","0,12","0,0",,,North,26.0,M,TABLET,20,,Safaaaaari,Email
1307,B,2022-01-16,1,FASHHION,P1601,T-shirt,1,"153,72","0,17","127,59",Bank Transfer,Express,West,25.0,M,Mobile,1,No,Chrooome,PAID
1308,B,2022-01-22,0,HOME,P1341,Table,0,"454,94","0,19","0,0",,,South,42.0,Other,TABLET,25,,Eddddge,Social
1309,A,2022-03-26,0,BOOKS,P1859,Novel,0,"41,83","0,29","0,0",,,Central,48.0,M,Mobile,26,,Ottttther,Organic
1310,B,2022-02-23,0,HOME,P1791,Sofa,0,"495,67","0,02","0,0",,,South,59.0,M,Desktop,11,,Safaaaaari,PAID
1311,A,2022-01-21,0,TOYS,P1220,Action Figure,0,"23,26","0,13","0,0",,,West,21.0,M,Mobile,23,,Safaaaaari,Organic
1312,B,2022-03-13,0,SPORTS,P1072,Running Shoes,0,"53,42","0,07","0,0",,,West,,F,Mobile,2,,Chrooome,Organic
1313,B,2022-01-16,0,BEAUTY,P1745,Lotion,0,"57,18","0,14","0,0",,,South,45.0,M,Mobile,19,,Safaaaaari,Social
1314,B,2022-02-28,0,BEAUTY,P1771,Mascara,0,"28,06","0,28","0,0",,,East,57.0,M,Desktop,29,,Ottttther,PAID
1315,A,2022-01-31,0,BEAUTY,P1624,Mascara,0,"83,24","0,22","0,0",,,West,18.0,M,Desktop,8,,Chrooome,Organic
1316,B,2022-02-11,0,FASHHION,P1045,T-shirt,0,"133,95","0,2","0,0",,,Central,57.0,M,TABLET,23,,Firefoxxxxxx,PAID
1317,B,2022-03-15,0,BOOKS,P1503,Science Fiction,0,"31,02","0,13","0,0",,,South,61.0,M,Mobile,20,,Chrooome,PAID
1318,B,2022-02-01,0,SPORTS,P1273,Tennis Racket,0,"99,99","0,2","0,0",,,East,40.0,F,Desktop,4,,Ottttther,Social
1319,A,2022-02-28,0,SPORTS,P1554,Football,0,"275,38","0,01","0,0",,,South,64.0,M,Mobile,25,,Ottttther,PAID
1320,A,2022-02-03,0,BEAUTY,P1207,Lotion,0,"12,96","0,18","0,0",,,East,30.0,F,Mobile,16,,Firefoxxxxxx,Email
1321,A,2022-01-09,0,BEAUTY,P1928,Mascara,0,"58,72","0,17","0,0",,,East,33.0,F,Mobile,15,,Chrooome,Email
1322,A,2022-03-22,0,TOYS,P1860,Puzzle,0,"73,3","0,1","0,0",,,Central,43.0,F,Desktop,5,,Ottttther,Social
1323,B,2022-01-11,0,ELECTRONICS,P1614,Laptop,0,"813,54","0,06","0,0",,,West,48.0,M,Mobile,30,,Ottttther,Social
1324,A,2022-01-10,0,ELECTRONICS,P1123,Headphones,0,"532,89","0,24","0,0",,,East,67.0,M,Mobile,29,,Firefoxxxxxx,Email
1325,B,2022-03-27,0,HOME,P1009,Sofa,0,"57,61","0,02","0,0",,,West,18.0,M,TABLET,27,,Eddddge,Social
1326,A,2022-01-17,1,HOME,P1328,Lamp,2,"328,12","0,02","643,12",Credit Card,Same day,Central,34.0,F,Mobile,5,Yes,Chrooome,PAID
1327,A,2022-03-09,0,SPORTS,P1186,Tennis Racket,0,"47,04","0,13","0,0",,,West,33.0,F,TABLET,15,,Ottttther,Organic
1328,B,2022-02-17,0,SPORTS,P1542,Running Shoes,0,"59,12","0,08","0,0",,,North,54.0,M,Mobile,23,,Safaaaaari,Social
1329,B,2022-02-21,0,FASHHION,P1667,Sneakers,0,"137,05","0,22","0,0",,,East,69.0,F,TABLET,17,,Firefoxxxxxx,Email
1330,A,2022-01-25,0,FASHHION,P1059,Jeans,0,"76,25","0,19","0,0",,,Central,70.0,F,Desktop,3,,Eddddge,Organic
1331,B,2022-01-21,0,ELECTRONICS,P1760,Smartphone,0,"478,42","0,23","0,0",,,South,27.0,F,Desktop,18,,Eddddge,PAID
1332,B,2022-03-06,0,HOME,P1898,Lamp,0,"269,06","0,1","0,0",,,Central,55.0,M,Mobile,11,,Firefoxxxxxx,Organic
1333,A,2022-03-04,0,ELECTRONICS,P1885,Laptop,0,"982,86","0,22","0,0",,,East,61.0,F,TABLET,26,,Eddddge,Email
1334,B,2022-03-30,0,ELECTRONICS,P1950,Headphones,0,"972,35","0,26","0,0",,,Central,48.0,M,Desktop,6,,Ottttther,Organic
1335,B,2022-02-20,0,HOME,P1781,Sofa,0,"237,32","0,1","0,0",,,South,27.0,F,Mobile,27,,Eddddge,Email
1336,B,2022-02-05,0,BOOKS,P1441,Science Fiction,0,"16,95","0,1","0,0",,,North,66.0,M,Mobile,12,,Chrooome,Social
1337,A,2022-03-22,0,FASHHION,P1216,T-shirt,0,"74,47","0,27","0,0",,,East,51.0,M,TABLET,22,,Safaaaaari,Social
1338,B,2022-03-29,0,TOYS,P1910,Action Figure,0,"30,53","0,01","0,0",,,East,68.0,F,TABLET,26,,Ottttther,Email
1339,A,2022-03-07,0,TOYS,P1001,Action Figure,0,"55,56","0,11","0,0",,,Central,69.0,F,Mobile,17,,Firefoxxxxxx,Social
1340,A,2022-01-15,0,TOYS,P1535,Board Game,0,"62,65","0,04","0,0",,,West,23.0,M,TABLET,30,,Safaaaaari,PAID
1341,A,2022-02-08,0,HOME,P1717,Table,0,"269,95","0,01","0,0",,,West,45.0,M,TABLET,14,,Ottttther,Organic
1342,A,2022-03-11,0,BEAUTY,P1831,Lipstick,0,"67,12","0,03","0,0",,,South,,F,Desktop,6,,Safaaaaari,Email
1343,B,2022-01-01,0,BEAUTY,P1710,Mascara,0,"39,58","0,13","0,0",,,North,30.0,F,TABLET,10,,Eddddge,Email
1344,B,2022-01-23,0,BEAUTY,P1355,Lipstick,0,"77,55","0,21","0,0",,,North,58.0,F,Mobile,16,,Firefoxxxxxx,Email
1345,B,2022-02-08,0,SPORTS,P1625,Running Shoes,0,"122,1","0,09","0,0",,,Central,29.0,Other,TABLET,18,,Firefoxxxxxx,PAID
1346,A,2022-02-26,0,FASHHION,P1791,Sneakers,0,"117,49","0,25","0,0",,,Central,67.0,M,Mobile,27,,Chrooome,PAID
1347,A,2022-03-22,0,FASHHION,P1666,Sneakers,0,"141,53","0,13","0,0",,,West,57.0,F,Mobile,20,,Eddddge,PAID
1348,A,2022-02-03,1,BOOKS,P1164,Biography,1,"33,5","0,29","23,79",Bank Transfer,Express,North,67.0,F,TABLET,6,Yes,Chrooome,Email
1349,B,2022-02-10,0,BOOKS,P1997,Biography,0,"25,81","0,29","0,0",,,North,19.0,F,TABLET,19,,Chrooome,PAID
1350,A,2022-03-14,0,SPORTS,P1733,Tennis Racket,0,"180,13","0,23","0,0",,,North,25.0,M,TABLET,3,,Eddddge,Social
1351,B,2022-01-13,0,ELECTRONICS,P1090,Camera,0,"427,88","0,28","0,0",,,South,59.0,F,Desktop,12,,Ottttther,Organic
1352,B,2022-03-11,0,BOOKS,P1166,Mystery,0,"6,09","0,21","0,0",,,South,26.0,F,Desktop,16,,Chrooome,Social
1353,A,2022-01-06,0,TOYS,P1958,Action Figure,0,"64,38","0,27","0,0",,,Central,67.0,F,TABLET,3,,Safaaaaari,Social
1354,B,2022-03-25,0,BEAUTY,P1206,Mascara,0,"45,36","0,07","0,0",,,West,25.0,F,Mobile,16,,Ottttther,PAID
1355,A,2022-02-21,1,TOYS,P1281,Puzzle,1,"68,55","0,1","61,7",PayPal,Express,East,68.0,F,TABLET,4,No,Eddddge,Email
1356,B,2022-01-03,0,BEAUTY,P1064,Mascara,0,"114,58","0,23","0,0",,,West,20.0,F,Desktop,25,,Firefoxxxxxx,Social
1357,B,2022-03-22,0,TOYS,P1887,Doll,0,"92,01","0,13","0,0",,,South,26.0,M,Desktop,20,,Ottttther,Organic
1358,A,2022-03-04,1,ELECTRONICS,P1515,Smartphone,4,"966,5","0,25","2899,5",Cash on Delivery,Express,South,30.0,M,TABLET,13,No,Chrooome,PAID
1359,A,2022-02-18,0,TOYS,P1156,Doll,0,"6,0","0,26","0,0",,,Central,26.0,F,Mobile,4,,Safaaaaari,Social
1360,B,2022-03-17,1,TOYS,P1760,Board Game,5,"99,09","0,09","450,86",Cash on Delivery,Express,East,48.0,F,Mobile,4,No,Eddddge,PAID
1361,B,2022-02-16,1,HOME,P1768,Sofa,5,"357,36","0,25","1340,1",PayPal,Express,North,42.0,M,Desktop,7,Yes,Firefoxxxxxx,Organic
1362,A,2022-02-24,0,TOYS,P1746,Doll,0,"66,13","0,05","0,0",,,East,69.0,F,Desktop,21,,Safaaaaari,PAID
1363,B,2022-03-05,0,HOME,P1305,Chair,0,"56,85","0,1","0,0",,,East,61.0,M,Desktop,12,,Firefoxxxxxx,Email
1364,B,2022-03-06,0,FASHHION,P1877,T-shirt,0,"175,02","0,16","0,0",,,East,62.0,M,Mobile,2,,Eddddge,Social
1365,B,2022-03-22,0,SPORTS,P1981,Running Shoes,0,"69,28","0,07","0,0",,,Central,25.0,F,Desktop,16,,Ottttther,Social
1366,A,2022-03-08,0,TOYS,P1394,Puzzle,0,"84,55","0,17","0,0",,,South,64.0,F,Desktop,7,,Chrooome,Email
1367,B,2022-03-31,0,FASHHION,P1073,Dress,0,"22,8","0,17","0,0",,,North,48.0,M,Mobile,19,,Eddddge,Organic
1368,B,2022-01-15,0,BOOKS,P1186,Science Fiction,0,,,"0,0",,,East,62.0,F,Desktop,11,,Safaaaaari,Organic
1369,A,2022-02-01,0,BOOKS,P1573,Biography,0,"24,57","0,24","0,0",,,North,70.0,F,Desktop,1,,Ottttther,PAID
1370,A,2022-03-09,1,HOME,P1336,Chair,3,"140,35","0,19","341,05",Credit Card,Same day,East,62.0,Other,TABLET,9,No,Firefoxxxxxx,Social
1371,B,2022-01-18,0,TOYS,P1675,Doll,0,"15,22","0,1","0,0",,,South,48.0,M,Desktop,5,,Ottttther,Organic
1372,A,2022-03-24,0,TOYS,P1567,Board Game,0,"46,81","0,07","0,0",,,North,34.0,F,TABLET,26,,Ottttther,Email
1373,B,2022-02-12,0,ELECTRONICS,P1622,Camera,0,"298,64","0,26","0,0",,,West,,M,Desktop,17,,Safaaaaari,Email
1374,A,2022-02-04,0,FASHHION,P1729,Dress,0,"107,56","0,25","0,0",,,South,36.0,M,Desktop,27,,Chrooome,Email
1375,A,2022-03-19,0,BEAUTY,P1239,Lipstick,0,"97,53","0,07","0,0",,,North,20.0,F,TABLET,1,,Ottttther,Organic
